id; text; dialect
ID: 240353; Text: εἰκόνες αἵδ’ ἵππων ἀνακείμεθα δῶρ’ ἐνὶ Πυθοῖ ἃς Ἱέρων Φοίβωι νικῶν ???????? ἄνακτι τιμὰν αὐξήσας Δεινομένεος γενεᾶι καὶ δὶς μονοκέλητι κράτησέ τε καὶ τόσον εὖχος εἷλ’ ὅσον οὔτις βὰς Πυθίο ἐς τέμενος.; Dialect: dialect.west_greek.northwest.phocian?
ID: 240353; Text: εἰκόνες αἵδ’ ἵππων ἀνακείμεθα δῶρ’ ἐνὶ Πυθοῖ ἃς Ἱέρων Φοίβωι νικῶν ἀνέθηκεν ἄνακτι τιμὰν αὐξήσας Δεινομένεος γενεᾶι καὶ δὶς μονοκέλητι κράτησέ τε καὶ τόσον εὖχος εἷλ’ ὅσον οὔτις βὰς Πυθίο ἐς ???????.; Dialect: dialect.west_greek.northwest.phocian?

ID: 240324; Text: Διοπείθης ???????? Ἀθηναῖος νᾶε δύο Κάρων Πεπαρέθιοι αἰχμῆι ℎελόντες ⋮ ἔστησαν δεκάτην ℎεκαταβόλοι Ἀπόλλονι. ; Dialect: dialect.west_greek.northwest.phocian
ID: 240324; Text: Διοπείθης ἐποίησεν Ἀθηναῖος νᾶε δύο Κάρων Πεπαρέθιοι αἰχμῆι ℎελόντες ⋮ ἔστησαν δεκάτην ℎεκαταβόλοι ????????. ; Dialect: dialect.west_greek.northwest.phocian

ID: 238323; Text: — — — καὶ Τελχίνια καὶ Διοσκουρῆια Μεγαλάρτια καὶ ℎηράκλεια καἴ κ’ αὐτὸς ???? ℎιαρῆιον καἴ κα λεκχοῖ παρῆι καἴ κα ξένοι ϝοι παρ̣έωντι ℎιαρῆια θύοντες καἴ κα πενταμαριτεύων τύχηι αἰ δέ τι τούτων παρβάλλοιτο τῶν γεγραμ̣μένων θωιεόντων τοί τε δαμιοργοὶ καὶ τοὶ ἄλλοι πάντες Λαβυάδαι πρασσόντων δὲ τοὶ Πεντεκαίδεκα αἰ δέ κα ἀμφιλλέγηι τᾶς θωιάσιος ἐξομόσας — — — ; Dialect: dialect.west_greek.northwest.phocian
ID: 238323; Text: — — — καὶ Τελχίνια καὶ Διοσκουρῆια Μεγαλάρτια καὶ ℎηράκλεια καἴ κ’ αὐτὸς θύηι ℎιαρῆιον καἴ κα λεκχοῖ παρῆι καἴ κα ξένοι ϝοι παρ̣έωντι ℎιαρῆια θύοντες καἴ κα πενταμαριτεύων ????? αἰ δέ τι τούτων παρβάλλοιτο τῶν γεγραμ̣μένων θωιεόντων τοί τε δαμιοργοὶ καὶ τοὶ ἄλλοι πάντες Λαβυάδαι πρασσόντων δὲ τοὶ Πεντεκαίδεκα αἰ δέ κα ἀμφιλλέγηι τᾶς θωιάσιος ἐξομόσας — — — ; Dialect: dialect.west_greek.northwest.phocian
ID: 238323; Text: — — — καὶ Τελχίνια καὶ Διοσκουρῆια Μεγαλάρτια καὶ ℎηράκλεια καἴ κ’ αὐτὸς θύηι ℎιαρῆιον καἴ κα λεκχοῖ παρῆι καἴ κα ξένοι ϝοι παρ̣έωντι ℎιαρῆια θύοντες καἴ κα πενταμαριτεύων τύχηι αἰ δέ τι τούτων παρβάλλοιτο τῶν γεγραμ̣μένων θωιεόντων τοί τε δαμιοργοὶ καὶ τοὶ ἄλλοι πάντες Λαβυάδαι ?????????? δὲ τοὶ Πεντεκαίδεκα αἰ δέ κα ἀμφιλλέγηι τᾶς θωιάσιος ἐξομόσας — — — ; Dialect: dialect.west_greek.northwest.phocian

ID: 207434; Text: νειπία ἐοῦσ’ ?????? καὶ οὐ λάβον ἄνθος ἔτ’ εἴβας ἀλλ’ ἱκόμαν πρόστεν πολυδάκρυον εἰς Ἀχέροντα μνᾶμα δὲ τεῖδε πατεὶρ Ὑπεράνορος παῖς Κλεόδαμος στᾶσέ με Θεσαλίαι καὶ μάτειρ θυγατρὶ Κορούνα; Dialect: dialect.east_greek.aeolic.thessalian
ID: 207434; Text: νειπία ἐοῦσ’ ἔθανον καὶ οὐ λάβον ἄνθος ἔτ’ εἴβας ἀλλ’ ἱκόμαν πρόστεν πολυδάκρυον εἰς Ἀχέροντα ????? δὲ τεῖδε πατεὶρ Ὑπεράνορος παῖς Κλεόδαμος στᾶσέ με Θεσαλίαι καὶ μάτειρ θυγατρὶ Κορούνα; Dialect: dialect.east_greek.aeolic.thessalian
ID: 207434; Text: νειπία ἐοῦσ’ ἔθανον καὶ οὐ λάβον ἄνθος ἔτ’ εἴβας ἀλλ’ ἱκόμαν πρόστεν πολυδάκρυον εἰς Ἀχέροντα μνᾶμα δὲ τεῖδε πατεὶρ Ὑπεράνορος παῖς Κλεόδαμος στᾶσέ με Θεσαλίαι καὶ ?????? θυγατρὶ Κορούνα; Dialect: dialect.east_greek.aeolic.thessalian

ID: 146244; Text: Τιμασίφιλός μ’ ???????? τὠπόλωνι τῶι Πτωϊεῖ ℎο Πραόλλειος; Dialect: dialect.east_greek.aeolic.boeotian

ID: 328154; Text: ἀσστοῖς καὶ ???????? Φάνεις φίλος ἐνθάδε κεῖται ℎός ποτ’ ἀρισστεύων ἐν προμάχοις ἔθανε; Dialect: dialect.east_greek.aeolic.boeotian
ID: 328154; Text: ἀσστοῖς καὶ χσένοισι Φάνεις φίλος ἐνθάδε ?????? ℎός ποτ’ ἀρισστεύων ἐν προμάχοις ἔθανε; Dialect: dialect.east_greek.aeolic.boeotian
ID: 328154; Text: ἀσστοῖς καὶ χσένοισι Φάνεις φίλος ἐνθάδε κεῖται ℎός ποτ’ ἀρισστεύων ἐν προμάχοις ?????; Dialect: dialect.east_greek.aeolic.boeotian

ID: 207993; Text: Χάββωι ????? θανόντι πατεὶρ ἔστασεν Ἀλεύϝας; Dialect: dialect.east_greek.aeolic.thessalian

ID: 328224; Text: Δάσων καὶ Φανίας Σίκιός τ’ Εὐγειτίχω ℎυιοί Πτώι’ Ἄπολον ἄναχς σοί μ’ ???????? χάρ̣ιν; Dialect: dialect.east_greek.aeolic.boeotian

ID: 328153; Text: παῖδες ἐποίεισαν μνᾶμ’ ἐνθάδε πατρὶ ??????? ⋮ Γάθονι χσενίαν ℎιποσύναν τε σοφοῖ; Dialect: dialect.east_greek.aeolic.boeotian
  
ID: 353513; Text: Πηδωμ μ’ ???????? ὠμφίννεω ⋮ ἐξ Αἰγύπτὠγαγών ⋮ ϙῶι βασιλεὺς ἔδωϙ’ ὠιγύπτιος ⋮ Ψαμμήτιχος ⋮ ἀριστήιια ψίλιόν τε χρύσεογ καὶ πόλιν ἀρετῆς ἔνεκα; Dialect: dialect.east_greek.atticionic.eastionic
ID: 353513; Text: Πηδωμ μ’ ἀνέθηκεν ὠμφίννεω ⋮ ἐξ Αἰγύπτὠγαγών ⋮ ϙῶι ???????? ἔδωϙ’ ὠιγύπτιος ⋮ Ψαμμήτιχος ⋮ ἀριστήιια ψίλιόν τε χρύσεογ καὶ πόλιν ἀρετῆς ἔνεκα; Dialect: dialect.east_greek.atticionic.eastionic
ID: 353513; Text: Πηδωμ μ’ ἀνέθηκεν ὠμφίννεω ⋮ ἐξ Αἰγύπτὠγαγών ⋮ ϙῶι βασιλεὺς ἔδωϙ’ ὠιγύπτιος ⋮ Ψαμμήτιχος ⋮ ἀριστήιια ψίλιόν τε χρύσεογ καὶ πόλιν ?????? ἔνεκα; Dialect: dialect.east_greek.atticionic.eastionic

ID: 234774; Text: παρθένωι Ἐκφάντου με ????? ἀνέθηκε καὶ ℎυιὸς ἐνθάδ’ Ἀθηναίηι μνῆμα πόνον Ἄρεος Ἐγέλοχος μεγάλης τε φιλοχσενίης ἀρετῆς τε πάσης μοῖραν ἔχων τήνδε πόλιν νέμεται. Κρίτιος ∶ καὶ Νεσιώτης ∶ ἐποιησάτην; Dialect: dialect.east_greek.atticionic.attic
ID: 234774; Text: παρθένωι Ἐκφάντου με πατὴρ ἀνέθηκε καὶ ℎυιὸς ἐνθάδ’ Ἀθηναίηι μνῆμα πόνον Ἄρεος Ἐγέλοχος μεγάλης τε φιλοχσενίης ?????? τε πάσης μοῖραν ἔχων τήνδε πόλιν νέμεται. Κρίτιος ∶ καὶ Νεσιώτης ∶ ἐποιησάτην; Dialect: dialect.east_greek.atticionic.attic
ID: 234774; Text: παρθένωι Ἐκφάντου με πατὴρ ἀνέθηκε καὶ ℎυιὸς ἐνθάδ’ Ἀθηναίηι μνῆμα πόνον Ἄρεος Ἐγέλοχος μεγάλης τε φιλοχσενίης ἀρετῆς τε πάσης μοῖραν ἔχων τήνδε ????? νέμεται. Κρίτιος ∶ καὶ Νεσιώτης ∶ ἐποιησάτην; Dialect: dialect.east_greek.atticionic.attic

ID: 883; Text: Παλλάδι τριτογενεῖ Μέγυλος μ’ ???????? ἀπαρχὴν καὶ Χρέμης ℎυὺς παιδὶ Διὸς μεγάλου; Dialect: dialect.east_greek.atticionic.attic
ID: 883; Text: Παλλάδι τριτογενεῖ Μέγυλος μ’ ἀνέθηκεν ἀπαρχὴν καὶ Χρέμης ℎυὺς παιδὶ Διὸς ???????; Dialect: dialect.east_greek.atticionic.attic

ID: 344333; Text: Αἐάκης ???????? ὁ Βρύχωνος ⋮ ὂς τῆι Ἤρηι ⋮ τὴν σύλην ⋮ ἔπρησεν ⋮ κατὰ τὴν ἐπίστασιν; Dialect: dialect.east_greek.atticionic.eastionic

ID: 884; Text: Καλλίμαχος μ’ ???????? Ἀφιδναῖος τἀθηναίαι ⋮ ἄνγελον ἀθανάτων ℎοὶ Ὀλύμπια δόματα ἔχουσιν; Dialect: dialect.east_greek.atticionic.attic
ID: 884; Text: Καλλίμαχος μ’ ἀνέθηκεν Ἀφιδναῖος τἀθηναίαι ⋮ ἄνγελον ἀθανάτων ℎοὶ Ὀλύμπια ?????? ἔχουσιν; Dialect: dialect.east_greek.atticionic.attic

ID: 290204; Text: παιδὸς Νείλωνος Νειλωνίδου ἐστὶ τὸ ????, ὂς χὐῶι τῶι ἀγαθῶιι μνῆμα ἐποίει χαρίεν; Dialect: dialect.east_greek.atticionic.attic
ID: 290204; Text: παιδὸς Νείλωνος Νειλωνίδου ἐστὶ τὸ σῆμα, ὂς χὐῶι τῶι ἀγαθῶιι ????? ἐποίει χαρίεν; Dialect: dialect.east_greek.atticionic.attic

ID: 291133; Text: ἀνδρῶν τῶνδ’ ?????? ἔσται κλέος ἄφθιτον αἰεί οἷστ’ ἂν ἄπερ τούτοις ἐσθλὰ νέμωσι θεοί ἀντία δυσμενέσιν ἀνχίαλομ πρῆσαι β̣ολευσαμένοις καὶ ἔσωσαν ἄστυ βίαι Περσῶν κλινάμενοι δύναμιν; Dialect: dialect.east_greek.atticionic.attic
ID: 291133; Text: ἀνδρῶν τῶνδ’ ἀρετῆς ἔσται κλέος ἄφθιτον αἰεί οἷστ’ ἂν ἄπερ τούτοις ἐσθλὰ νέμωσι θεοί ἀντία δυσμενέσιν ἀνχίαλομ πρῆσαι β̣ολευσαμένοις καὶ ?????? ἄστυ βίαι Περσῶν κλινάμενοι δύναμιν; Dialect: dialect.east_greek.atticionic.attic

ID: 234823; Text: δεσμῶι ἐν ἀχνύεντι σιδηρέωι ἔσβησαν ℎύβριν ⋮ ?????? Ἀθηναίων ἔργμασιν ἐμ πολέμω ἔθνεα Βοιοτῶν καὶ Χαλκιδέων δαμάσαντες ⋮ τῶν ℎίππους δεκάτην Παλλάδι τάσδ’ ἔθησαν; Dialect: dialect.east_greek.atticionic.attic
ID: 234823; Text: δεσμῶι ἐν ἀχνύεντι σιδηρέωι ἔσβησαν ℎύβριν ⋮ παῖδες Ἀθηναίων ἔργμασιν ἐμ πολέμω ἔθνεα Βοιοτῶν καὶ Χαλκιδέων δαμάσαντες ⋮ τῶν ℎίππους δεκάτην Παλλάδι τάσδ’ ??????; Dialect: dialect.east_greek.atticionic.attic

ID: 290213; Text: τόδ’ Ἀρχίου ’στι ???? ∶ κἀδελφῆς φίλης ∶ Εὐκοσμίδης ∶ δὲ τοῦτ’ ἐποίησεν καλόν ∶ στήλην ∶ δ’ ἐπ’ αὐτῶι ∶ θῆκε Φαίδιμο σοφός; Dialect: dialect.east_greek.atticionic.attic
ID: 290213; Text: τόδ’ Ἀρχίου ’στι σῆμα ∶ κἀδελφῆς φίλης ∶ Εὐκοσμίδης ∶ δὲ τοῦτ’ ἐποίησεν καλόν ∶ ?????? ∶ δ’ ἐπ’ αὐτῶι ∶ θῆκε Φαίδιμο σοφός; Dialect: dialect.east_greek.atticionic.attic

ID: 313133; Text: τάδε Τιμησικράτει Βεργαῖοι ?????? τήνδ’ ἐν τῆι βωλῆι τῆι πρωτέρηι καὶ τῆι ὑστέρηι ἀνπέλους δύο λάχσις φσιλὰς δύο λάχ̣σι — — — Ω — — —; Dialect: dialect.east_greek.atticionic.unspecified
ID: 313133; Text: τάδε Τιμησικράτει Βεργαῖοι ἔδοσαν τήνδ’ ἐν τῆι βωλῆι τῆι πρωτέρηι καὶ τῆι ??????? ἀνπέλους δύο λάχσις φσιλὰς δύο λάχ̣σι — — — Ω — — —; Dialect: dialect.east_greek.atticionic.unspecified

ID: 294074; Text: Ξάνθιππον τόδε φησὶν ἀληϊτέρων πρυτανεῖον ????????? Ἀρρίφρονος παῖδα μάλιστ’ ἀδικεῖν; Dialect: dialect.east_greek.atticionic.attic
ID: 294074; Text: Ξάνθιππον τόδε φησὶν ἀληϊτέρων πρυτανεῖον τὠστράκωι Ἀρρίφρονος ????? μάλιστ’ ἀδικεῖν; Dialect: dialect.east_greek.atticionic.attic

ID: 344233; Text: Ἰναρως Ψαμμητιχου ὁ τῆς Αἰγύπτου ???????? Λεωκρίτωι Ἰφι — — — τοῖς ναύτηισιν τῶν συμμάχων ἐπ — — — ἀριστήϊον; Dialect: dialect.east_greek.atticionic.eastionic
ID: 344233; Text: Ἰναρως Ψαμμητιχου ὁ τῆς Αἰγύπτου βασιλεὺς Λεωκρίτωι Ἰφι — — — τοῖς ναύτηισιν τῶν ???????? ἐπ — — — ἀριστήϊον; Dialect: dialect.east_greek.atticionic.eastionic

ID: 215693; Text: ἀλκῆς ποίησεν ἔριν ὀρίνεσθαι θέλων ἵν’ εὔπορόν οἱ κῦδος ἐμ ????????? ἦι; Dialect: dialect.east_greek.atticionic.insularionic

ID: 234933; Text: Πρόθυμος ἐποίησεν — — — ???????? Ἀθηναίαι τόδ’ ἀπαρχὴν εὐχσάμενος κόρηι παιδὶ Διὸς μℎεγάλου; Dialect: dialect.east_greek.atticionic.attic
ID: 234933; Text: Πρόθυμος ἐποίησεν — — — ἀνέθηκεν Ἀθηναίαι τόδ’ ἀπαρχὴν ?????????? κόρηι παιδὶ Διὸς μℎεγάλου; Dialect: dialect.east_greek.atticionic.attic

ID: 1744; Text: Φανοδίκου ἐμὶ τοὐρμοκράτεος τοῦ Προκοννησίου κρητῆρα δὲ ∶ καὶ ὐποκρητήριον ∶ καὶ ἠθμὸν ∶ ἐς πρυτανήιον ?????? ∶ Συκεεῦσιν. Φανοδίκου ∶ εἰμὶ ∶ τοῦ ℎερμοκράτους ∶ τοῦ Προκονεσίου ∶ κἀγὼ ⋮ κρατῆρα κἀπίστατον ∶ καὶ ℎηθμὸν ∶ ἐς πρυτανεῖον ⋮ ἔδωκα ⋮ μνῆμα ⋮ Σιγειεῦσι ⋮ ἐὰν δέ τι πάσχω, μελεδαίνειν ⋮ με, ὦ  Σιγειεῖς ⋮ καί μ’ ἐποσεν ⋮ ℎαίσωπος ⋮ καὶ ⋮ ℎἀδελφοί.; Dialect: dialect.east_greek.atticionic.attic
ID: 1744; Text: Φανοδίκου ἐμὶ τοὐρμοκράτεος τοῦ Προκοννησίου κρητῆρα δὲ ∶ καὶ ὐποκρητήριον ∶ καὶ ἠθμὸν ∶ ἐς πρυτανήιον ἔδωκεν ∶ Συκεεῦσιν. Φανοδίκου ∶ εἰμὶ ∶ τοῦ ℎερμοκράτους ∶ τοῦ Προκονεσίου ∶ κἀγὼ ⋮ κρατῆρα κἀπίστατον ∶ καὶ ℎηθμὸν ∶ ἐς πρυτανεῖον ⋮ ἔδωκα ⋮ ????? ⋮ Σιγειεῦσι ⋮ ἐὰν δέ τι πάσχω, μελεδαίνειν ⋮ με, ὦ  Σιγειεῖς ⋮ καί μ’ ἐποσεν ⋮ ℎαίσωπος ⋮ καὶ ⋮ ℎἀδελφοί.; Dialect: dialect.east_greek.atticionic.attic
ID: 1744; Text: Φανοδίκου ἐμὶ τοὐρμοκράτεος τοῦ Προκοννησίου κρητῆρα δὲ ∶ καὶ ὐποκρητήριον ∶ καὶ ἠθμὸν ∶ ἐς πρυτανήιον ἔδωκεν ∶ Συκεεῦσιν. Φανοδίκου ∶ εἰμὶ ∶ τοῦ ℎερμοκράτους ∶ τοῦ Προκονεσίου ∶ κἀγὼ ⋮ κρατῆρα κἀπίστατον ∶ καὶ ℎηθμὸν ∶ ἐς πρυτανεῖον ⋮ ἔδωκα ⋮ μνῆμα ⋮ Σιγειεῦσι ⋮ ἐὰν δέ τι πάσχω, μελεδαίνειν ⋮ με, ὦ  Σιγειεῖς ⋮ καί μ’ ?????? ⋮ ℎαίσωπος ⋮ καὶ ⋮ ℎἀδελφοί.; Dialect: dialect.east_greek.atticionic.attic

ID: 291964; Text: Φοίβ̣ου μέν εἰμ’ ?????? Λατοίδα καλόν ℎο δ’ Ἀλκμέονος ℎῦϊς Ἀλκμεονίδης ℎίποισι νικήσας ἔθηκέ μ’ ὀκέαις ℎὰς Κνοπι— — —ς ἔλαυν’ ℎο— — — ℎότ’ ἦν Ἀθάναις Παλάδος πανήγυρις; Dialect: dialect.east_greek.atticionic.attic
ID: 291964; Text: Φοίβ̣ου μέν εἰμ’ ἄγαλμα Λατοίδα καλόν ℎο δ’ Ἀλκμέονος ℎῦϊς Ἀλκμεονίδης ℎίποισι ??????? ἔθηκέ μ’ ὀκέαις ℎὰς Κνοπι— — —ς ἔλαυν’ ℎο— — — ℎότ’ ἦν Ἀθάναις Παλάδος πανήγυρις; Dialect: dialect.east_greek.atticionic.attic

ID: 79973; Text: Ἡρακλεῖ μ’ ???????? Ἀκήρατος ὃς Θασίοισιν καὶ Παρίοις ἦρχσεν μοῦνος ἐν ἀνφοτέροις πολλὰς δ’ ἀνγελίας πρὸ πόλεος κατὰ φῦλα διῆλθεν ἀνθρώπων ἀρετῆς ἕνεκεν ἀϊδίης; Dialect: dialect.east_greek.atticionic.centralionic
ID: 79973; Text: Ἡρακλεῖ μ’ ἀνέθηκεν Ἀκήρατος ὃς Θασίοισιν καὶ Παρίοις ἦρχσεν ?????? ἐν ἀνφοτέροις πολλὰς δ’ ἀνγελίας πρὸ πόλεος κατὰ φῦλα διῆλθεν ἀνθρώπων ἀρετῆς ἕνεκεν ἀϊδίης; Dialect: dialect.east_greek.atticionic.centralionic
ID: 79973; Text: Ἡρακλεῖ μ’ ἀνέθηκεν Ἀκήρατος ὃς Θασίοισιν καὶ Παρίοις ἦρχσεν μοῦνος ἐν ἀνφοτέροις πολλὰς δ’ ἀνγελίας πρὸ πόλεος κατὰ φῦλα διῆλθεν ἀνθρώπων ?????? ἕνεκεν ἀϊδίης; Dialect: dialect.east_greek.atticionic.centralionic

ID: 1753; Text: ἐνθάδε Φίλων ?????? τὸν δὲ κατὰ γαῖ’ ἐκάλυσφεν ναυτίλον ℎὸ φσυχῆι παῦρα δέδωκ’ ἀγαθά; Dialect: dialect.east_greek.atticionic.attic
ID: 1753; Text: ἐνθάδε Φίλων κεῖται τὸν δὲ κατὰ γαῖ’ ἐκάλυσφεν ναυτίλον ℎὸ φσυχῆι παῦρα ?????? ἀγαθά; Dialect: dialect.east_greek.atticionic.attic

ID: 62393; Text: Νικάνδρη μ’ ???????? ℎεκηβόλωι ἰοχεαίρηι ϙούρη Δεινοδίκηο τοῦ  Ναℎσίου ἔℎσοχος ἀλήον Δεινομένεος δὲ κασιγνήτη Φℎράℎσου δ’ ἄλοχος μήν; Dialect: dialect.east_greek.atticionic.insularionic
ID: 62393; Text: Νικάνδρη μ’ ἀνέθηκεν ℎεκηβόλωι ἰοχεαίρηι ????? Δεινοδίκηο τοῦ  Ναℎσίου ἔℎσοχος ἀλήον Δεινομένεος δὲ κασιγνήτη Φℎράℎσου δ’ ἄλοχος μήν; Dialect: dialect.east_greek.atticionic.insularionic
ID: 62393; Text: Νικάνδρη μ’ ἀνέθηκεν ℎεκηβόλωι ἰοχεαίρηι ϙούρη Δεινοδίκηο τοῦ  Ναℎσίου ἔℎσοχος ἀλήον Δεινομένεος δὲ ????????? Φℎράℎσου δ’ ἄλοχος μήν; Dialect: dialect.east_greek.atticionic.insularionic

ID: 1373; Text: σῆμα ????? Κλέβουλος ἀποφθιμένωι Χσενοφάντωι θῆκε τόδ’ ἀντ’ ἀρετῆς ἠδὲ σαοφροσύνης Ἀριστίων ἐποίει Πάριος; Dialect: dialect.east_greek.atticionic.attic
ID: 1373; Text: σῆμα πατὴρ Κλέβουλος ἀποφθιμένωι Χσενοφάντωι θῆκε τόδ’ ἀντ’ ἀρετῆς ἠδὲ σαοφροσύνης Ἀριστίων ?????? Πάριος; Dialect: dialect.east_greek.atticionic.attic

ID: 237413; Text: στῆθι ∶ καὶ οἴκτιρον ∶ Κροίσου παρὰ ???? θανόντος ∶ ℎόν ποτ’ ἐνὶ προμάχοις ∶ ὄλεσε θοῦρος ∶ Ἄρες; Dialect: dialect.east_greek.atticionic.attic
ID: 237413; Text: στῆθι ∶ καὶ οἴκτιρον ∶ Κροίσου παρὰ σῆμα θανόντος ∶ ℎόν ποτ’ ἐνὶ προμάχοις ∶ ????? θοῦρος ∶ Ἄρες; Dialect: dialect.east_greek.atticionic.attic

ID: 322543; Text: Γλαύϙου εἰμὶ ????? τοῦ Λεπτίνεω ἔθησαν δέ με οἱ Βρέντεω παῖδες; Dialect: dialect.east_greek.atticionic.centralionic
ID: 322543; Text: Γλαύϙου εἰμὶ μνῆμα τοῦ Λεπτίνεω ?????? δέ με οἱ Βρέντεω παῖδες; Dialect: dialect.east_greek.atticionic.centralionic

ID: 215714; Text: Μικκιάδης τόδ’ ?????? καλὸν μ̣’ ἀνέθηκεν καὶ υἱὸς Ἄρχερμος θυσίησιν ℎεκήβολον αὖθ’ ἱλάσασθαι οἱ Χῖοι Μέλανος πατρώιον ἄστυ λιπόντες; Dialect: dialect.east_greek.atticionic.insularionic
ID: 215714; Text: Μικκιάδης τόδ’ ἄγαλμα καλὸν μ̣’ ἀνέθηκεν καὶ υἱὸς Ἄρχερμος θυσίησιν ℎεκήβολον αὖθ’ ἱλάσασθαι οἱ Χῖοι Μέλανος πατρώιον ???? λιπόντες; Dialect: dialect.east_greek.atticionic.insularionic

ID: 322554; Text: εἰκόνα Ἀθεναίες χρυσαίγιδεος ὀβριμοπάτρ̣ες ὃς τήνδ’ ??????? Σίφνιος Ἀλκιδάμας οὔ πη μόλο πτῆξη πόνος ἀνάλοτα φυλάσον τείχη καὶ γαίην ἀτρέμας ἀγχέμαχος; Dialect: dialect.east_greek.atticionic.insularionic
ID: 322554; Text: εἰκόνα Ἀθεναίες χρυσαίγιδεος ὀβριμοπάτρ̣ες ὃς τήνδ’ ἔστησην Σίφνιος Ἀλκιδάμας οὔ πη μόλο πτῆξη πόνος ἀνάλοτα φυλάσον τείχη καὶ ????? ἀτρέμας ἀγχέμαχος; Dialect: dialect.east_greek.atticionic.insularionic

ID: 340003; Text: — — — ℎέκαστον ??????? λαβεῖν τῶν ℎεμισχοίνων ἔν μηδὲ τῶν οἰϙοπέδων φυλὰ Δανκλαῖα ποιήσαι ἀφαρεὶ ℎαι  φρατρίαι ἀνέδειξαν τὰ καταγεγραμένα ἰὰν δέ τις πὰρ τὸ χάλϙωμα ἐργάσδηται ἢ τὸ χάλϙωμα ἀφανὲς ποιήσει ἢ θέληι λαθῆν τὶ περὶ τοῦ χαλϙώματος ΣΤΕΡΕΣΘΟΤΕΣ μφίρας τῆς κακῆς ἢ ἀγαθῆς ἐν τῶι αὐτῶ αὐτὸν ἔχεσθαι ἐν ℎοἷπερ ℎοὺς ἔκλετον γέης ἀναδαιθμοῦ μνήσεται· περὶ δὲ τῶν δεχομένων κατὰ τὸ χάλϙωμα καρτερὸν ἒν ταν ℎεμισχοίνων ἢ τῶν οἰϙοπέδων εἴναι; Dialect: dialect.east_greek.atticionic.westionic
ID: 340003; Text: — — — ℎέκαστον ἔποιϙον λαβεῖν τῶν ℎεμισχοίνων ἔν μηδὲ τῶν οἰϙοπέδων φυλὰ Δανκλαῖα ποιήσαι ἀφαρεὶ ℎαι  φρατρίαι ἀνέδειξαν τὰ καταγεγραμένα ἰὰν δέ τις πὰρ τὸ χάλϙωμα ἐργάσδηται ἢ τὸ ??????? ἀφανὲς ποιήσει ἢ θέληι λαθῆν τὶ περὶ τοῦ χαλϙώματος ΣΤΕΡΕΣΘΟΤΕΣ μφίρας τῆς κακῆς ἢ ἀγαθῆς ἐν τῶι αὐτῶ αὐτὸν ἔχεσθαι ἐν ℎοἷπερ ℎοὺς ἔκλετον γέης ἀναδαιθμοῦ μνήσεται· περὶ δὲ τῶν δεχομένων κατὰ τὸ χάλϙωμα καρτερὸν ἒν ταν ℎεμισχοίνων ἢ τῶν οἰϙοπέδων εἴναι; Dialect: dialect.east_greek.atticionic.westionic
ID: 340003; Text: — — — ℎέκαστον ἔποιϙον λαβεῖν τῶν ℎεμισχοίνων ἔν μηδὲ τῶν οἰϙοπέδων φυλὰ Δανκλαῖα ποιήσαι ἀφαρεὶ ℎαι  φρατρίαι ἀνέδειξαν τὰ καταγεγραμένα ἰὰν δέ τις πὰρ τὸ χάλϙωμα ἐργάσδηται ἢ τὸ χάλϙωμα ἀφανὲς ποιήσει ἢ θέληι λαθῆν τὶ περὶ τοῦ χαλϙώματος ΣΤΕΡΕΣΘΟΤΕΣ μφίρας τῆς κακῆς ἢ ἀγαθῆς ἐν τῶι αὐτῶ αὐτὸν ἔχεσθαι ἐν ℎοἷπερ ℎοὺς ἔκλετον γέης ἀναδαιθμοῦ μνήσεται· περὶ δὲ τῶν δεχομένων κατὰ τὸ χάλϙωμα ???????? ἒν ταν ℎεμισχοίνων ἢ τῶν οἰϙοπέδων εἴναι; Dialect: dialect.east_greek.atticionic.westionic

ID: 873; Text: Τίμαρχός ⋮ μ’ ??????? ⋮ Διὸς ⋮ κρατερόφρονι ⋮ παιδὶ μαντειῶν ⋮ φρασμοσύναι μετρφς ⋮ ἐπευχσαμένης Ὀνάτας ἐποίησεν; Dialect: dialect.east_greek.atticionic.attic
ID: 873; Text: Τίμαρχός ⋮ μ’ ἀνέθηκε ⋮ Διὸς ⋮ κρατερόφρονι ⋮ παιδὶ μαντειῶν ⋮ φρασμοσύναι μετρφς ⋮ ἐπευχσαμένης Ὀνάτας ????????; Dialect: dialect.east_greek.atticionic.attic

ID: 339883; Text: ὁ παῖς ∶ οὗτος ἐ’ Βορυσθένεος ἐπρήθη ∶ ????? ∶ αὐτῶι ∶ Φαΰλλης πάντα ∶ θέλομεν ∶ χρῆ ἀποδόσθαι; Dialect: dialect.east_greek.atticionic.eastionic
ID: 339883; Text: ὁ παῖς ∶ οὗτος ἐ’ Βορυσθένεος ἐπρήθη ∶ ὄνομα ∶ αὐτῶι ∶ Φαΰλλης πάντα ∶ θέλομεν ∶ ??? ἀποδόσθαι; Dialect: dialect.east_greek.atticionic.eastionic

ID: 290144; Text: χρυσοκόμ’ Ἄπολλον ?????? τόδε καλὸν ἄγαλμα Καλλίαι ℎῶι πρόφρων ἀντιδοίης ἀγαθά; Dialect: dialect.east_greek.atticionic.attic

